ICD code,ROW_ID,ICD9_CODE,SHORT_TITLE,LONG_TITLE
073.9,1064,0739,Ornithosis NOS,"Ornithosis, unspecified"
074.0,1065,0740,Herpangina,Herpangina
074.1,1066,0741,Epidemic pleurodynia,Epidemic pleurodynia
074.20,1067,07420,Coxsackie carditis NOS,"Coxsackie carditis, unspecified"
074.21,1068,07421,Coxsackie pericarditis,Coxsackie pericarditis
074.22,1069,07422,Coxsackie endocarditis,Coxsackie endocarditis
074.23,1070,07423,Coxsackie myocarditis,Coxsackie myocarditis
074.3,1071,0743,"Hand, foot & mouth dis","Hand, foot, and mouth disease"
074.8,1072,0748,Coxsackie virus NEC,Other specified diseases due to Coxsackie virus
075,1073,075,Infectious mononucleosis,Infectious mononucleosis
076.0,1074,0760,"Trachoma, initial stage","Trachoma, initial stage"
076.1,1075,0761,"Trachoma, active stage","Trachoma, active stage"
076.9,1076,0769,Trachoma NOS,"Trachoma, unspecified"
077.0,1077,0770,Inclusion conjunctivitis,Inclusion conjunctivitis
077.1,1078,0771,Epidem keratoconjunctiv,Epidemic keratoconjunctivitis
077.2,1079,0772,Pharyngoconjunct fever,Pharyngoconjunctival fever
077.3,1080,0773,Adenoviral conjunct NEC,Other adenoviral conjunctivitis
077.4,1081,0774,Epidem hem conjunctivit,Epidemic hemorrhagic conjunctivitis
077.8,1082,0778,Viral conjunctivitis NEC,Other viral conjunctivitis
077.98,1083,07798,Unsp ds conjuc chlamydia,Unspecified diseases of conjunctiva due to chlamydiae
077.99,1084,07799,Unsp ds conjuc viruses,Unspecified diseases of conjunctiva due to viruses
078.0,1085,0780,Molluscum contagiosum,Molluscum contagiosum
078.10,1086,07810,Viral warts NOS,"Viral warts, unspecified"
078.11,1087,07811,Condyloma acuminatum,Condyloma acuminatum
078.12,1088,07812,Plantar wart,Plantar wart
078.19,1089,07819,Oth specfd viral warts,Other specified viral warts
078.2,1090,0782,Sweating fever,Sweating fever
078.3,1091,0783,Cat-scratch disease,Cat-scratch disease
078.4,1092,0784,Foot & mouth disease,Foot and mouth disease
078.5,1093,0785,Cytomegaloviral disease,Cytomegaloviral disease
078.6,1094,0786,Hem nephrosonephritis,Hemorrhagic nephrosonephritis
078.7,1095,0787,Arenaviral hem fever,Arenaviral hemorrhagic fever
078.81,1096,07881,Epidemic vertigo,Epidemic vertigo
078.82,1097,07882,Epidemic vomiting synd,Epidemic vomiting syndrome
078.88,1098,07888,Oth spec dis chlamydiae,Other specified diseases due to chlamydiae
078.89,1099,07889,Oth spec dis viruses,Other specified diseases due to viruses
079.0,1100,0790,Adenovirus infect NOS,Adenovirus infection in conditions classified elsewhere and of unspecified site
079.1,1101,0791,Echo virus infect NOS,Echo virus infection in conditions classified elsewhere and of unspecified site
079.2,1102,0792,Coxsackie virus inf NOS,Coxsackie virus infection in conditions classified elsewhere and of unspecified site
079.3,1103,0793,Rhinovirus infect NOS,Rhinovirus infection in conditions classified elsewhere and of unspecified site
079.4,1104,0794,Human papillomavirus,Human papillomavirus in conditions classified elsewhere and of unspecified site
079.50,1105,07950,"Retrovirus, unspecified","Retrovirus, unspecified"
079.51,1106,07951,Htlv-1 infection oth dis,"Human T-cell lymphotrophic virus, type I [HTLV-I]"
079.52,1107,07952,Htlv-ii infectn oth dis,"Human T-cell lymphotrophic virus, type II [HTLV-II]"
079.53,1108,07953,Hiv-2 infection oth dis,"Human immunodeficiency virus, type 2 [HIV-2]"
079.59,1109,07959,Oth specfied retrovirus,Other specified retrovirus
079.6,1110,0796,Resprtry syncytial virus,Respiratory syncytial virus (RSV)
079.81,1111,07981,Hantavirus infection,Hantavirus infection
079.82,1112,07982,SARS assoc coronavirus,SARS-associated coronavirus
079.83,1113,07983,Parvovirus B19,Parvovirus B19
079.88,1114,07988,Oth spcf chlamydial infc,Other specified chlamydial infection
079.89,1115,07989,Oth specf viral infectn,Other specified viral infection
079.98,1116,07998,Chlamydial infection NOS,Unspecified chlamydial infection
079.99,1117,07999,Viral infection NOS,Unspecified viral infection
080,1118,080,Louse-borne typhus,Louse-borne (epidemic) typhus
081.0,1119,0810,Murine typhus,Murine (endemic) typhus
081.1,1120,0811,Brill's disease,Brill's disease
081.2,1121,0812,Scrub typhus,Scrub typhus
081.9,1122,0819,Typhus NOS,"Typhus, unspecified"
082.0,1123,0820,Spotted fevers,Spotted fevers
082.1,1124,0821,Boutonneuse fever,Boutonneuse fever
082.2,1125,0822,North asian tick fever,North Asian tick fever
082.3,1126,0823,Queensland tick typhus,Queensland tick typhus
082.40,1127,08240,Ehrlichiosis NOS,"Ehrlichiosis, unspecified"
082.41,1128,08241,Ehrlichiosis chafeensis,Ehrlichiosis chafeensis [E. chafeensis]
082.49,1129,08249,Ehrlichiosis NEC,Other ehrlichiosis
082.8,1130,0828,Tick-borne ricketts NEC,Other specified tick-borne rickettsioses
082.9,1131,0829,Tick-borne ricketts NOS,"Tick-borne rickettsiosis, unspecified"
083.0,1132,0830,Q fever,Q fever
083.1,1133,0831,Trench fever,Trench fever
083.2,1134,0832,Rickettsialpox,Rickettsialpox
083.8,1135,0838,Rickettsioses NEC,Other specified rickettsioses
083.9,1136,0839,Rickettsiosis NOS,"Rickettsiosis, unspecified"
084.0,1137,0840,Falciparum malaria,Falciparum malaria [malignant tertian]
084.1,1138,0841,Vivax malaria,Vivax malaria [benign tertian]
084.2,1139,0842,Quartan malaria,Quartan malaria
084.3,1140,0843,Ovale malaria,Ovale malaria
141.9,1141,1419,Malig neo tongue NOS,"Malignant neoplasm of tongue, unspecified"
142.0,1142,1420,Malig neo parotid,Malignant neoplasm of parotid gland
142.1,1143,1421,Malig neo submandibular,Malignant neoplasm of submandibular gland
142.2,1144,1422,Malig neo sublingual,Malignant neoplasm of sublingual gland
142.8,1145,1428,Mal neo maj salivary NEC,Malignant neoplasm of other major salivary glands
142.9,1146,1429,Mal neo salivary NOS,"Malignant neoplasm of salivary gland, unspecified"
143.0,1147,1430,Malig neo upper gum,Malignant neoplasm of upper gum
143.1,1148,1431,Malig neo lower gum,Malignant neoplasm of lower gum
143.8,1149,1438,Malig neo gum NEC,Malignant neoplasm of other sites of gum
143.9,1150,1439,Malig neo gum NOS,"Malignant neoplasm of gum, unspecified"
144.0,1151,1440,Mal neo ant floor mouth,Malignant neoplasm of anterior portion of floor of mouth
144.1,1152,1441,Mal neo lat floor mouth,Malignant neoplasm of lateral portion of floor of mouth
144.8,1153,1448,Mal neo mouth floor NEC,Malignant neoplasm of other sites of floor of mouth
144.9,1154,1449,Mal neo mouth floor NOS,"Malignant neoplasm of floor of mouth, part unspecified"
145.0,1155,1450,Mal neo cheek mucosa,Malignant neoplasm of cheek mucosa
145.1,1156,1451,Mal neo mouth vestibule,Malignant neoplasm of vestibule of mouth
145.2,1157,1452,Malig neo hard palate,Malignant neoplasm of hard palate
145.3,1158,1453,Malig neo soft palate,Malignant neoplasm of soft palate
145.4,1159,1454,Malignant neoplasm uvula,Malignant neoplasm of uvula
145.5,1160,1455,Malignant neo palate NOS,"Malignant neoplasm of palate, unspecified"
145.6,1161,1456,Malig neo retromolar,Malignant neoplasm of retromolar area
145.8,1162,1458,Malig neoplasm mouth NEC,Malignant neoplasm of other specified parts of mouth
145.9,1163,1459,Malig neoplasm mouth NOS,"Malignant neoplasm of mouth, unspecified"
146.0,1164,1460,Malignant neopl tonsil,Malignant neoplasm of tonsil
146.1,1165,1461,Mal neo tonsillar fossa,Malignant neoplasm of tonsillar fossa
146.2,1166,1462,Mal neo tonsil pillars,Malignant neoplasm of tonsillar pillars (anterior) (posterior)
146.3,1167,1463,Malign neopl vallecula,Malignant neoplasm of vallecula epiglottica
146.4,1168,1464,Mal neo ant epiglottis,Malignant neoplasm of anterior aspect of epiglottis
146.5,1169,1465,Mal neo epiglottis junct,Malignant neoplasm of junctional region of oropharynx
146.6,1170,1466,Mal neo lat oropharynx,Malignant neoplasm of lateral wall of oropharynx
146.7,1171,1467,Mal neo post oropharynx,Malignant neoplasm of posterior wall of oropharynx
146.8,1172,1468,Mal neo oropharynx NEC,Malignant neoplasm of other specified sites of oropharynx
146.9,1173,1469,Malig neo oropharynx NOS,"Malignant neoplasm of oropharynx, unspecified site"
147.0,1174,1470,Mal neo super nasopharyn,Malignant neoplasm of superior wall of nasopharynx
147.1,1175,1471,Mal neo post nasopharynx,Malignant neoplasm of posterior wall of nasopharynx
147.2,1176,1472,Mal neo lat nasopharynx,Malignant neoplasm of lateral wall of nasopharynx
147.3,1177,1473,Mal neo ant nasopharynx,Malignant neoplasm of anterior wall of nasopharynx
147.8,1178,1478,Mal neo nasopharynx NEC,Malignant neoplasm of other specified sites of nasopharynx
147.9,1179,1479,Mal neo nasopharynx NOS,"Malignant neoplasm of nasopharynx, unspecified site"
148.0,1180,1480,Mal neo postcricoid,Malignant neoplasm of postcricoid region of hypopharynx
148.1,1181,1481,Mal neo pyriform sinus,Malignant neoplasm of pyriform sinus
148.2,1182,1482,Mal neo aryepiglott fold,"Malignant neoplasm of aryepiglottic fold, hypopharyngeal aspect"
148.3,1183,1483,Mal neo post hypopharynx,Malignant neoplasm of posterior hypopharyngeal wall
148.8,1184,1488,Mal neo hypopharynx NEC,Malignant neoplasm of other specified sites of hypopharynx
148.9,1185,1489,Mal neo hypopharynx NOS,"Malignant neoplasm of hypopharynx, unspecified site"
149.0,1186,1490,Mal neo pharynx NOS,"Malignant neoplasm of pharynx, unspecified"
149.1,1187,1491,Mal neo waldeyer's ring,Malignant neoplasm of waldeyer's ring
149.8,1188,1498,Mal neo oral/pharynx NEC,Malignant neoplasm of other sites within the lip and oral cavity
149.9,1189,1499,Mal neo orophryn ill-def,Malignant neoplasm of ill-defined sites within the lip and oral cavity
150.0,1190,1500,Mal neo cervical esophag,Malignant neoplasm of cervical esophagus
150.1,1191,1501,Mal neo thoracic esophag,Malignant neoplasm of thoracic esophagus
150.2,1192,1502,Mal neo abdomin esophag,Malignant neoplasm of abdominal esophagus
150.3,1193,1503,Mal neo upper 3rd esoph,Malignant neoplasm of upper third of esophagus
150.4,1194,1504,Mal neo middle 3rd esoph,Malignant neoplasm of middle third of esophagus
150.5,1195,1505,Mal neo lower 3rd esoph,Malignant neoplasm of lower third of esophagus
150.8,1196,1508,Mal neo esophagus NEC,Malignant neoplasm of other specified part of esophagus
150.9,1197,1509,Mal neo esophagus NOS,"Malignant neoplasm of esophagus, unspecified site"
151.0,1198,1510,Mal neo stomach cardia,Malignant neoplasm of cardia
151.1,1199,1511,Malignant neo pylorus,Malignant neoplasm of pylorus
151.2,1200,1512,Mal neo pyloric antrum,Malignant neoplasm of pyloric antrum
151.3,1201,1513,Mal neo stomach fundus,Malignant neoplasm of fundus of stomach
151.4,1202,1514,Mal neo stomach body,Malignant neoplasm of body of stomach
151.5,1203,1515,Mal neo stom lesser curv,"Malignant neoplasm of lesser curvature of stomach, unspecified"
151.6,1204,1516,Mal neo stom great curv,"Malignant neoplasm of greater curvature of stomach, unspecified"
151.8,1205,1518,Malig neopl stomach NEC,Malignant neoplasm of other specified sites of stomach
151.9,1206,1519,Malig neopl stomach NOS,"Malignant neoplasm of stomach, unspecified site"
152.0,1207,1520,Malignant neopl duodenum,Malignant neoplasm of duodenum
152.1,1208,1521,Malignant neopl jejunum,Malignant neoplasm of jejunum
152.2,1209,1522,Malignant neoplasm ileum,Malignant neoplasm of ileum
152.3,1210,1523,Mal neo meckel's divert,Malignant neoplasm of Meckel's diverticulum
152.8,1211,1528,Mal neo small bowel NEC,Malignant neoplasm of other specified sites of small intestine
152.9,1212,1529,Mal neo small bowel NOS,"Malignant neoplasm of small intestine, unspecified site"
153.0,1213,1530,Mal neo hepatic flexure,Malignant neoplasm of hepatic flexure
153.1,1214,1531,Mal neo transverse colon,Malignant neoplasm of transverse colon
153.2,1215,1532,Mal neo descend colon,Malignant neoplasm of descending colon
153.3,1216,1533,Mal neo sigmoid colon,Malignant neoplasm of sigmoid colon
153.4,1217,1534,Malignant neoplasm cecum,Malignant neoplasm of cecum
153.5,1218,1535,Malignant neo appendix,Malignant neoplasm of appendix vermiformis
153.6,1219,1536,Malig neo ascend colon,Malignant neoplasm of ascending colon
153.7,1220,1537,Mal neo splenic flexure,Malignant neoplasm of splenic flexure
153.8,1221,1538,Malignant neo colon NEC,Malignant neoplasm of other specified sites of large intestine
153.9,1222,1539,Malignant neo colon NOS,"Malignant neoplasm of colon, unspecified site"
154.0,1223,1540,Mal neo rectosigmoid jct,Malignant neoplasm of rectosigmoid junction
154.1,1224,1541,Malignant neopl rectum,Malignant neoplasm of rectum
154.2,1225,1542,Malig neopl anal canal,Malignant neoplasm of anal canal
154.3,1226,1543,Malignant neo anus NOS,"Malignant neoplasm of anus, unspecified site"
154.8,1227,1548,Mal neo rectum/anus NEC,"Malignant neoplasm of other sites of rectum, rectosigmoid junction, and anus"
155.0,1228,1550,"Mal neo liver, primary","Malignant neoplasm of liver, primary"
155.1,1229,1551,Mal neo intrahepat ducts,Malignant neoplasm of intrahepatic bile ducts
155.2,1230,1552,Malignant neo liver NOS,"Malignant neoplasm of liver, not specified as primary or secondary"
156.0,1231,1560,Malig neo gallbladder,Malignant neoplasm of gallbladder
156.1,1232,1561,Mal neo extrahepat ducts,Malignant neoplasm of extrahepatic bile ducts
156.2,1233,1562,Mal neo ampulla of vater,Malignant neoplasm of ampulla of vater
156.8,1234,1568,Malig neo biliary NEC,Malignant neoplasm of other specified sites of gallbladder and extrahepatic bile ducts
156.9,1235,1569,Malig neo biliary NOS,"Malignant neoplasm of biliary tract, part unspecified site"
157.0,1236,1570,Mal neo pancreas head,Malignant neoplasm of head of pancreas
157.1,1237,1571,Mal neo pancreas body,Malignant neoplasm of body of pancreas
157.2,1238,1572,Mal neo pancreas tail,Malignant neoplasm of tail of pancreas
157.3,1239,1573,Mal neo pancreatic duct,Malignant neoplasm of pancreatic duct
157.4,1240,1574,Mal neo islet langerhans,Malignant neoplasm of islets of langerhans
157.8,1241,1578,Malig neo pancreas NEC,Malignant neoplasm of other specified sites of pancreas
157.9,1242,1579,Malig neo pancreas NOS,"Malignant neoplasm of pancreas, part unspecified"
158.0,1243,1580,Mal neo retroperitoneum,Malignant neoplasm of retroperitoneum
158.8,1244,1588,Mal neo peritoneum NEC,Malignant neoplasm of specified parts of peritoneum
158.9,1245,1589,Mal neo peritoneum NOS,"Malignant neoplasm of peritoneum, unspecified"
200.80,1527,20080,Oth varn unsp xtrndl org,"Other named variants of lymphosarcoma and reticulosarcoma, unspecified site, extranodal and solid organ sites"
200.81,1528,20081,Mixed lymphosarc head,"Other named variants of lymphosarcoma and reticulosarcoma, lymph nodes of head, face, and neck"
200.82,1529,20082,Mixed lymphosarc thorax,"Other named variants of lymphosarcoma and reticulosarcoma,intrathoracic lymph nodes"
200.83,1530,20083,Mixed lymphosarc abdom,"Other named variants of lymphosarcoma and reticulosarcoma, intra-abdominal lymph nodes"
200.84,1531,20084,Mixed lymphosarc axilla,"Other named variants of lymphosarcoma and reticulosarcoma, lymph nodes of axilla and upper limb"
200.85,1532,20085,Mixed lymphosarc inguin,"Other named variants of lymphosarcoma and reticulosarcoma, lymph nodes of inguinal region and lower limb"
200.86,1533,20086,Mixed lymphosarc pelvic,"Other named variants of lymphosarcoma and reticulosarcoma, intrapelvic lymph nodes"
200.87,1534,20087,Mixed lymphosarc spleen,"Other named variants of lymphosarcoma and reticulosarcoma, spleen"
200.88,1535,20088,Mixed lymphosarc mult,"Other named variants of lymphosarcoma and reticulosarcoma, lymph nodes of multiple sites"
201.00,1536,20100,Hdgk prg unsp xtrndl org,"Hodgkin's paragranuloma, unspecified site, extranodal and solid organ sites"
201.01,1537,20101,Hodgkins paragran head,"Hodgkin's paragranuloma, lymph nodes of head, face, and neck"
201.02,1538,20102,Hodgkins paragran thorax,"Hodgkin's paragranuloma, intrathoracic lymph nodes"
201.03,1539,20103,Hodgkins paragran abdom,"Hodgkin's paragranuloma, intra-abdominal lymph nodes"
201.04,1540,20104,Hodgkins paragran axilla,"Hodgkin's paragranuloma, lymph nodes of axilla and upper limb"
201.05,1541,20105,Hodgkins paragran inguin,"Hodgkin's paragranuloma, lymph nodes of inguinal region and lower limb"
201.06,1542,20106,Hodgkins paragran pelvic,"Hodgkin's paragranuloma, intrapelvic lymph nodes"
201.07,1543,20107,Hodgkins paragran spleen,"Hodgkin's paragranuloma, spleen"
201.08,1544,20108,Hodgkins paragran mult,"Hodgkin's paragranuloma, lymph nodes of multiple sites"
201.10,1545,20110,Hdgk grn unsp xtrndl org,"Hodgkin's granuloma, unspecified site, extranodal and solid organ sites"
201.11,1546,20111,Hodgkins granulom head,"Hodgkin's granuloma, lymph nodes of head, face, and neck"
201.12,1547,20112,Hodgkins granulom thorax,"Hodgkin's granuloma, intrathoracic lymph nodes"
201.13,1548,20113,Hodgkins granulom abdom,"Hodgkin's granuloma, intra-abdominal lymph nodes"
201.14,1549,20114,Hodgkins granulom axilla,"Hodgkin's granuloma, lymph nodes of axilla and upper limb"
201.15,1550,20115,Hodgkins granulom inguin,"Hodgkin's granuloma, lymph nodes of inguinal region and lower limb"
201.16,1551,20116,Hodgkins granulom pelvic,"Hodgkin's granuloma, intrapelvic lymph nodes"
201.17,1552,20117,Hodgkins granulom spleen,"Hodgkin's granuloma, spleen"
201.18,1553,20118,Hodgkins granulom mult,"Hodgkin's granuloma, lymph nodes of multiple sites"
201.20,1554,20120,Hdgk src unsp xtrndl org,"Hodgkin's sarcoma, unspecified site, extranodal and solid organ sites"
