ICD code,short title,long title,male rate,female rate,male to female rate ratio,male freq,female freq
3371,Aut neuropthy in oth dis,Peripheral autonomic neuropathy in disorders classified elsewhere,0.002245827010622155,0.002459079382156305,0.9132795902883156,74.0,64.0
33720,Unsp rflx sympth dystrph,"Reflex sympathetic dystrophy, unspecified",9.104704097116843e-05,0.0004995004995004995,0.1822761760242792,3.0,13.0
33721,Rflx sym dystrph up limb,Reflex sympathetic dystrophy of the upper limb,3.0349013657056145e-05,3.842311534619227e-05,0.7898634294385433,1.0,1.0
33722,Rflx sym dystrph lwr lmb,Reflex sympathetic dystrophy of the lower limb,0.00018209408194233686,3.842311534619227e-05,4.739180576631259,6.0,1.0
33729,Rflx sym dystrph oth st,Reflex sympathetic dystrophy of other specified site,9.104704097116843e-05,7.684623069238454e-05,1.1847951441578148,3.0,2.0
3373,Autonomic dysreflexia,Autonomic dysreflexia,0.0003641881638846737,0.00019211557673096135,1.8956722306525036,12.0,5.0
3379,Autonomic nerve dis NEC,Unspecified disorder of autonomic nervous system,0.0010622154779969652,0.0011142703450395758,0.9532834493223798,35.0,29.0
3380,Central pain syndrome,Central pain syndrome,6.069802731411229e-05,3.842311534619227e-05,1.5797268588770865,2.0,1.0
33811,Acute pain due to trauma,Acute pain due to trauma,0.0006676783004552352,0.0008068854222700376,0.8274759736975216,22.0,21.0
33812,Acute post-thoracot pain,Acute post-thoracotomy pain,0.0004552352048558422,0.0006147698455390763,0.7404969650986344,15.0,16.0
33818,Acute postop pain NEC,Other acute postoperative pain,0.0022154779969650986,0.0026896180742334587,0.8237147192716237,73.0,70.0
33819,Acute pain NEC,Other acute pain,0.0006069802731411229,0.0013063859217705373,0.46462554672855483,20.0,34.0
33821,Chronc pain d/t trauma,Chronic pain due to trauma,0.00015174506828528073,0.00015369246138476907,0.9873292867981791,5.0,4.0
33828,Chronic postop pain NEC,Other chronic postoperative pain,9.104704097116843e-05,0.00019211557673096135,0.4739180576631259,3.0,5.0
33829,Chronic pain NEC,Other chronic pain,0.010288315629742034,0.013563359717205872,0.7585374010755416,339.0,353.0
3383,Neoplasm related pain,Neoplasm related pain (acute) (chronic),0.0032473444613050077,0.00253592561284869,1.2805361659079413,107.0,66.0
3384,Chronic pain syndrome,Chronic pain syndrome,0.0006676783004552352,0.0009605778836548068,0.6950798179059181,22.0,25.0
33900,Cluster headache syn NOS,"Cluster headache syndrome, unspecified",9.104704097116843e-05,7.684623069238454e-05,1.1847951441578148,3.0,2.0
33920,Post-trauma headache NOS,"Post-traumatic headache, unspecified",3.0349013657056145e-05,7.684623069238454e-05,0.39493171471927163,1.0,2.0
340,Multiple sclerosis,Multiple sclerosis,0.0038543247344461303,0.006916160762314608,0.5572925307705278,127.0,180.0
34120,Acute myelitis NOS,Acute (transverse) myelitis NOS,9.104704097116843e-05,3.842311534619227e-05,2.3695902883156297,3.0,1.0
3418,Cns demyelination NEC,Other demyelinating diseases of central nervous system,0.00015174506828528073,0.0001152693460385768,1.3164390490642388,5.0,3.0
3419,Cns demyelination NOS,"Demyelinating disease of central nervous system, unspecified",6.069802731411229e-05,0.0006916160762314609,0.08776260327094924,2.0,18.0
34200,Flccd hmiplga unspf side,Flaccid hemiplegia and hemiparesis affecting unspecified side,0.0008194233687405159,0.0011142703450395758,0.7353900894772644,27.0,29.0
34201,Flccd hmiplga domnt side,Flaccid hemiplegia and hemiparesis affecting dominant side,0.00021244309559939302,0.0002305386920771536,0.9215073343449671,7.0,6.0
34202,Flccd hmiplg nondmnt sde,Flaccid hemiplegia and hemiparesis affecting nondominant side,0.00021244309559939302,0.0005763467301928841,0.36860293373798686,7.0,15.0
34210,Spstc hmiplga unspf side,Spastic hemiplegia and hemiparesis affecting unspecified side,3.0349013657056145e-05,0.00015369246138476907,0.19746585735963582,1.0,4.0
34212,Spstc hmiplg nondmnt sde,Spastic hemiplegia and hemiparesis affecting nondominant side,3.0349013657056145e-05,3.842311534619227e-05,0.7898634294385433,1.0,1.0
34280,Ot sp hmiplga unspf side,Other specified hemiplegia and hemiparesis affecting unspecified side,0.0003338391502276176,0.0004995004995004995,0.6683459787556905,11.0,13.0
34281,Ot sp hmiplga domnt side,Other specified hemiplegia and hemiparesis affecting dominant side,0.00030349013657056146,0.00034580803811573043,0.8776260327094925,10.0,9.0
34282,Ot sp hmiplg nondmnt sde,Other specified hemiplegia and hemiparesis affecting nondominant side,0.00024279210925644916,0.00034580803811573043,0.702100826167594,8.0,9.0
34290,Unsp hemiplga unspf side,"Hemiplegia, unspecified, affecting unspecified side",0.007526555386949924,0.008837316529624223,0.8516788282641683,248.0,230.0
34291,Unsp hemiplga domnt side,"Hemiplegia, unspecified, affecting dominant side",0.0011229135053110774,0.0013832321524629217,0.8118040802562806,37.0,36.0
34292,Unsp hmiplga nondmnt sde,"Hemiplegia, unspecified, affecting nondominant side",0.0013960546282245827,0.0013832321524629217,1.0092699376159164,46.0,36.0
3432,Congenital quadriplegia,Congenital quadriplegia,3.0349013657056145e-05,0.00026896180742334586,0.11283763277693476,1.0,7.0
3438,Cerebral palsy NEC,Other specified infantile cerebral palsy,3.0349013657056145e-05,3.842311534619227e-05,0.7898634294385433,1.0,1.0
3439,Cerebral palsy NOS,"Infantile cerebral palsy, unspecified",0.0011229135053110774,0.0010758472296933835,1.0437481031866465,37.0,28.0
34400,"Quadriplegia, unspecifd","Quadriplegia, unspecified",0.0026100151745068285,0.0014600783831553062,1.7875856560977559,86.0,38.0
34401,"Quadrplg c1-c4, complete","Quadriplegia, C1-C4, complete",0.00018209408194233686,0.00015369246138476907,1.1847951441578148,6.0,4.0
34402,"Quadrplg c1-c4, incomplt","Quadriplegia, C1-C4, incomplete",3.0349013657056145e-05,3.842311534619227e-05,0.7898634294385433,1.0,1.0
34403,"Quadrplg c5-c7, complete","Quadriplegia, C5-C7, complete",0.00024279210925644916,0.0001152693460385768,2.106302478502782,8.0,3.0
34404,"Quadrplg c5-c7, incomplt","Quadriplegia, C5-C7, incomplete",0.00018209408194233686,3.842311534619227e-05,4.739180576631259,6.0,1.0
34409,Other quadriplegia,Other quadriplegia,0.00021244309559939302,7.684623069238454e-05,2.7645220030349016,7.0,2.0
3441,Paraplegia NOS,Paraplegia,0.004522003034901366,0.0037654653039268424,1.2009148059830912,149.0,98.0
3442,Diplegia of upper limbs,Diplegia of upper limbs,3.0349013657056145e-05,0.0001152693460385768,0.2632878098128478,1.0,3.0
34430,Monplga lwr lmb unsp sde,Monoplegia of lower limb affecting unspecified side,6.069802731411229e-05,0.00019211557673096135,0.31594537177541726,2.0,5.0
34440,Monplga upr lmb unsp sde,Monoplegia of upper limb affecting unspecified side,0.00012139605462822458,0.00015369246138476907,0.7898634294385433,4.0,4.0
34680,Othr migrne wo ntrc mgrn,"Other forms of migraine, without mention of intractable migraine without mention of status migrainosus",0.0003338391502276176,0.0004995004995004995,0.6683459787556905,11.0,13.0
34690,Migrne unsp wo ntrc mgrn,"Migraine, unspecified, without mention of intractable migraine without mention of status migrainosus",0.004522003034901366,0.01456236071620687,0.31052678360512653,149.0,379.0
36813,Visual discomfort,Visual discomfort,0.00012139605462822458,0.00026896180742334586,0.45135053110773904,4.0,7.0
34700,Narcolepsy w/o cataplexy,"Narcolepsy, without cataplexy",0.00021244309559939302,0.00015369246138476907,1.3822610015174508,7.0,4.0
36189,Retinal detachment NEC,Other forms of retinal detachment,3.0349013657056145e-05,7.684623069238454e-05,0.39493171471927163,1.0,2.0
3619,Retinal detachment NOS,Unspecified retinal detachment,0.00021244309559939302,0.00030738492276953815,0.6911305007587254,7.0,8.0
36201,Diabetic retinopathy NOS,Background diabetic retinopathy,0.01417298937784522,0.015676631061246445,0.9040838763426464,467.0,408.0
36202,Prolif diab retinopathy,Proliferative diabetic retinopathy,0.00018209408194233686,0.0005763467301928841,0.31594537177541726,6.0,15.0
36203,Nonprolf db retnoph NOS,Nonproliferative diabetic retinopathy NOS,6.069802731411229e-05,0.00015369246138476907,0.39493171471927163,2.0,4.0
36210,Backgrnd retinopathy NOS,"Background retinopathy, unspecified",0.00024279210925644916,0.00026896180742334586,0.9027010622154781,8.0,7.0
36221,Retrolental fibroplasia,Retrolental fibroplasia,0.0028224582701062216,0.0030738492276953817,0.9182162367223065,93.0,80.0
36230,Retinal vasc occlus NOS,"Retinal vascular occlusion, unspecified",0.00030349013657056146,0.00019211557673096135,1.5797268588770865,10.0,5.0
36231,Cent retina artery occlu,Central retinal artery occlusion,0.00012139605462822458,7.684623069238454e-05,1.5797268588770865,4.0,2.0
36234,Transient arterial occlu,Transient retinal arterial occlusion,0.00015174506828528073,0.0002305386920771536,0.6582195245321194,5.0,6.0
36250,Macular degeneration NOS,"Macular degeneration (senile), unspecified",0.002883156297420334,0.004956581879658803,0.5816823705167566,95.0,129.0
36251,Nonexudat macular degen,Nonexudative senile macular degeneration,3.0349013657056145e-05,3.842311534619227e-05,0.7898634294385433,1.0,1.0
36274,Pigment retina dystrophy,Pigmentary retinal dystrophy,0.0002731411229135053,0.0001152693460385768,2.3695902883156297,9.0,3.0
36281,Retinal hemorrhage,Retinal hemorrhage,0.0003338391502276176,0.00042265426880811494,0.7898634294385434,11.0,11.0
36289,Retinal disorders NEC,Other retinal disorders,6.069802731411229e-05,0.0001152693460385768,0.5265756196256955,2.0,3.0
36400,Acute iridocyclitis NOS,"Acute and subacute iridocyclitis, unspecified",3.0349013657056145e-05,3.842311534619227e-05,0.7898634294385433,1.0,1.0
3643,Iridocyclitis NOS,Unspecified iridocyclitis,0.00015174506828528073,0.00034580803811573043,0.43881301635474623,5.0,9.0
36510,Open-angle glaucoma NOS,"Open-angle glaucoma, unspecified",0.00018209408194233686,7.684623069238454e-05,2.3695902883156297,6.0,2.0
36511,Prim open angle glaucoma,Primary open angle glaucoma,3.0349013657056145e-05,3.842311534619227e-05,0.7898634294385433,1.0,1.0
36522,Acute angl-clos glaucoma,Acute angle-closure glaucoma,6.069802731411229e-05,3.842311534619227e-05,1.5797268588770865,2.0,1.0
36563,Glaucoma w vascular dis,Glaucoma associated with vascular disorders,6.069802731411229e-05,0.00019211557673096135,0.31594537177541726,2.0,5.0
36565,Glaucoma w ocular trauma,Glaucoma associated with ocular trauma,3.0349013657056145e-05,7.684623069238454e-05,0.39493171471927163,1.0,2.0
36570,Glaucoma stage NOS,"Glaucoma stage, unspecified",0.0003338391502276176,0.0004995004995004995,0.6683459787556905,11.0,13.0
36589,Glaucoma NEC,Other specified glaucoma,3.0349013657056145e-05,3.842311534619227e-05,0.7898634294385433,1.0,1.0
3659,Glaucoma NOS,Unspecified glaucoma,0.010955993930197269,0.013448090371167294,0.8146877086494689,361.0,350.0
36616,Senile nuclear cataract,Senile nuclear sclerosis,3.0349013657056145e-05,3.842311534619227e-05,0.7898634294385433,1.0,1.0
36641,Diabetic cataract,Diabetic cataract,3.0349013657056145e-05,3.842311534619227e-05,0.7898634294385433,1.0,1.0
3668,Cataract NEC,Other cataract,0.0005159332321699545,0.0006916160762314609,0.7459821278030686,17.0,18.0
3669,Cataract NOS,Unspecified cataract,0.0025796661608497723,0.0027664643049258434,0.9324776597538358,85.0,72.0
3671,Myopia,Myopia,9.104704097116843e-05,3.842311534619227e-05,2.3695902883156297,3.0,1.0
3674,Presbyopia,Presbyopia,6.069802731411229e-05,3.842311534619227e-05,1.5797268588770865,2.0,1.0
36815,Visual distortions NEC,Other visual distortions and entoptic phenomena,9.104704097116843e-05,7.684623069238454e-05,1.1847951441578148,3.0,2.0
36816,Psychophysic visual dist,Psychophysical visual disturbances,0.0003641881638846737,0.0006531929608852686,0.5575506560742658,12.0,17.0
3682,Diplopia,Diplopia,0.0006980273141122913,0.0011526934603857681,0.6055619625695497,23.0,30.0
38022,Acute otitis externa NEC,Other acute otitis externa,6.069802731411229e-05,3.842311534619227e-05,1.5797268588770865,2.0,1.0
38023,Chr otitis externa NEC,Other chronic otitis externa,3.0349013657056145e-05,3.842311534619227e-05,0.7898634294385433,1.0,1.0
3804,Impacted cerumen,Impacted cerumen,9.104704097116843e-05,0.00026896180742334586,0.3385128983308043,3.0,7.0
38100,Ac nonsup otitis med NOS,"Acute nonsuppurative otitis media, unspecified",3.0349013657056145e-05,3.842311534619227e-05,0.7898634294385433,1.0,1.0
3814,Nonsupp otitis media NOS,"Nonsuppurative otitis media, not specified as acute or chronic",9.104704097116843e-05,3.842311534619227e-05,2.3695902883156297,3.0,1.0
38201,Ac supp OM w drum rupt,Acute suppurative otitis media with spontaneous rupture of eardrum,6.069802731411229e-05,3.842311534619227e-05,1.5797268588770865,2.0,1.0
3829,Otitis media NOS,Unspecified otitis media,0.0005766312594840668,0.00034580803811573043,1.6674894621480358,19.0,9.0
38300,Ac mastoiditis w/o compl,Acute mastoiditis without complications,0.00018209408194233686,7.684623069238454e-05,2.3695902883156297,6.0,2.0
3831,Chronic mastoiditis,Chronic mastoiditis,3.0349013657056145e-05,3.842311534619227e-05,0.7898634294385433,1.0,1.0
3839,Mastoiditis NOS,Unspecified mastoiditis,0.00015174506828528073,7.684623069238454e-05,1.9746585735963582,5.0,2.0
38420,Perforat tympan memb NOS,"Perforation of tympanic membrane, unspecified",3.0349013657056145e-05,3.842311534619227e-05,0.7898634294385433,1.0,1.0
32742,REM sleep behavior dis,REM sleep behavior disorder,9.104704097116843e-05,3.842311534619227e-05,2.3695902883156297,3.0,1.0
3310,Alzheimer's disease,Alzheimer's disease,0.007071320182094082,0.012948589871666794,0.5461073562586961,233.0,337.0
33119,Frontotemp dementia NEC,Other frontotemporal dementia,0.00018209408194233686,0.0004610773841543072,0.39493171471927163,6.0,12.0
3313,Communicat hydrocephalus,Communicating hydrocephalus,0.0010015174506828527,0.000999000999000999,1.0025189681335356,33.0,26.0
3314,Obstructiv hydrocephalus,Obstructive hydrocephalus,0.008861911987860394,0.010912164758318604,0.8121131035072346,292.0,284.0
3315,Norml pressure hydroceph,Idiopathic normal pressure hydrocephalus (INPH),0.0004552352048558422,0.00030738492276953815,1.4809939301972688,15.0,8.0
33182,Dementia w Lewy bodies,Dementia with lewy bodies,0.0019423368740515933,0.0013448090371167294,1.4443216995447647,64.0,35.0
33183,Mild cognitive impairemt,"Mild cognitive impairment, so stated",0.00030349013657056146,0.00026896180742334586,1.1283763277693475,10.0,7.0
33189,Cereb degeneration NEC,Other cerebral degeneration,3.0349013657056145e-05,7.684623069238454e-05,0.39493171471927163,1.0,2.0
3319,Cereb degeneration NOS,"Cerebral degeneration, unspecified",0.00030349013657056146,0.00019211557673096135,1.5797268588770865,10.0,5.0
3320,Paralysis agitans,Paralysis agitans,0.010288315629742034,0.006416660262814109,1.6033754645488991,339.0,167.0
36840,Visual field defect NOS,"Visual field defect, unspecified",0.0003641881638846737,0.0002305386920771536,1.5797268588770865,12.0,6.0
36841,Central scotoma,Scotoma involving central area,6.069802731411229e-05,3.842311534619227e-05,1.5797268588770865,2.0,1.0
36846,Homonymous hemianopsia,Homonymous bilateral field defects,0.0014871016691957511,0.0016137708445400753,0.9215073343449671,49.0,42.0
36847,Heteronymous hemianopsia,Heteronymous bilateral field defects,3.0349013657056145e-05,7.684623069238454e-05,0.39493171471927163,1.0,2.0
3688,Visual disturbances NEC,Other specified visual disturbances,0.0007587253414264037,0.0006916160762314609,1.0970325408868657,25.0,18.0
3689,Visual disturbance NOS,Unspecified visual disturbance,0.00018209408194233686,0.00015369246138476907,1.1847951441578148,6.0,4.0
36900,Both eyes blind-who def,"Profound impairment, both eyes, impairment level not further specified",0.0010925644916540212,0.0011142703450395758,0.9805201193030192,36.0,29.0
36901,Tot impairment-both eyes,Better eye: total vision impairment; lesser eye: total vision impairment,3.0349013657056145e-05,3.842311534619227e-05,0.7898634294385433,1.0,1.0
36910,Blindness/low vision,"Moderate or severe impairment, better eye, impairment level not further specified",3.0349013657056145e-05,3.842311534619227e-05,0.7898634294385433,1.0,1.0
3693,"Blindness NOS, both eyes","Unqualified visual loss, both eyes",0.00018209408194233686,7.684623069238454e-05,2.3695902883156297,6.0,2.0
3694,Legal blindness-usa def,"Legal blindness, as defined in U.S.A.",0.0037936267071320183,0.004533927610850688,0.836719734574728,125.0,118.0
36960,"Blindness, one eye","Profound impairment, one eye, impairment level not further specified",0.001426403641881639,0.0010758472296933835,1.3258421851289834,47.0,28.0
